"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/products/ HTTP/1.1" 200 3819
